"created_at";"u1";"u2";"time_interval";"frequence"
"2019-10-29 22:00:00";"1111496835096158208";"2222361049";436773;1
"2019-10-29 22:00:00";"1111496835096158208";"222253285190537220";436773;1
"2019-10-29 22:00:00";"1111496835096158208";"222227846227759104";436773;1
"2019-10-29 22:00:00";"1111496835096158208";"222286464462270465";436773;1
"2019-10-29 22:00:00";"11115752";"2222143068";436773;1
"2019-10-29 22:00:00";"1111454092";"22227501";436773;1
"2019-10-29 22:00:00";"1111454092";"222274680";436773;1
"2019-10-29 22:00:00";"1111505003";"2222572";436773;1
"2019-10-29 22:00:00";"1111612396";"2222764439902281729";436773;1
"2019-10-29 22:00:00";"1111612396";"222250686850760706";436773;1
"2019-10-29 22:00:00";"111116729";"2222040787";436773;1
"2019-10-29 22:00:00";"111116729";"2222370844";436773;1
"2019-10-29 22:00:00";"111116729";"22222059";436773;1
"2019-10-29 22:00:00";"111116729";"222249071";436773;1
"2019-10-29 22:00:00";"111116729";"222293098";436773;1
"2019-10-29 22:00:00";"111116729";"222218832";436773;1
"2019-10-29 22:00:00";"111116729";"222207876";436773;1
"2019-10-29 22:00:00";"111116729";"2222719874";436773;1
"2019-10-29 22:00:00";"111116729";"2222335692";436773;1
"2019-10-29 22:00:00";"111116729";"22222106";436773;1
"2019-10-29 22:00:00";"111116729";"222261782";436773;1
"2019-10-29 22:00:00";"111116231";"2222361049";436773;1
"2019-10-29 22:00:00";"111129341434908673";"2222261482737762304";436773;1
"2019-10-29 22:00:00";"111129341434908673";"2222711684013076483";436773;1
"2019-10-29 22:00:00";"111149615222620160";"2222361049";436773;1
"2019-10-29 22:00:00";"111113710769860608";"2222762791";436773;1
"2019-10-29 23:00:00";"1111137217451433989";"222254264";436774;1
"2019-10-29 23:00:00";"1111054091";"222278395";436774;1
"2019-10-29 23:00:00";"1111496202";"222278395";436774;1
"2019-10-29 23:00:00";"11117280";"222284168";436774;1
"2019-10-29 23:00:00";"1111375777";"222291722016231424";436774;1
"2019-10-30 00:00:00";"1111896645296545797";"2222143068";436775;1
"2019-10-30 00:00:00";"111115287";"222248847";436775;1
"2019-10-30 00:00:00";"1111692601";"2222419421244678144";436775;1
"2019-10-30 00:00:00";"1111692601";"2222143068";436775;1
"2019-10-30 00:00:00";"111154431";"2222143068";436775;1
"2019-10-30 00:00:00";"111197447680827392";"222215308";436775;1
"2019-10-30 00:00:00";"111197447680827392";"222201642";436775;1
"2019-10-30 00:00:00";"111197447680827392";"222253285190537220";436775;1
"2019-10-30 00:00:00";"111197447680827392";"222227846227759104";436775;1
"2019-10-30 01:00:00";"111160043";"2222221729270956033";436776;1
"2019-10-30 01:00:00";"111160043";"222219055";436776;1
"2019-10-30 01:00:00";"111160043";"222293098";436776;1
"2019-10-30 01:00:00";"111119055";"2222221729270956033";436776;1
"2019-10-30 02:00:00";"111147755";"22223862";436777;1
"2019-10-30 03:00:00";"11113777";"22227823";436778;1
"2019-10-30 03:00:00";"11113777";"22225599";436778;1
"2019-10-30 03:00:00";"11113777";"222242395";436778;1
"2019-10-30 03:00:00";"11113777";"222294503413309440";436778;1
"2019-10-30 04:00:00";"1111897227";"2222704961";436779;1
"2019-10-30 05:00:00";"1111775426";"22225599";436780;1
"2019-10-30 05:00:00";"1111775426";"222294503413309440";436780;1
"2019-10-30 05:00:00";"111183587";"22225599";436780;1
"2019-10-30 05:00:00";"111183587";"222294503413309440";436780;1
"2019-10-30 05:00:00";"111187606";"2222305777";436780;1
"2019-10-30 05:00:00";"111156970";"22225599";436780;1
"2019-10-30 05:00:00";"111156970";"222294503413309440";436780;1
"2019-10-30 05:00:00";"111171119604715520";"222201642";436780;1
"2019-10-30 05:00:00";"111171119604715520";"222286464462270465";436780;1
"2019-10-30 06:00:00";"1111406926";"2222065768";436781;1
"2019-10-30 06:00:00";"1111406926";"222271234";436781;1
"2019-10-30 06:00:00";"1111406926";"2222843599";436781;1
"2019-10-30 06:00:00";"1111406926";"22223025";436781;1
"2019-10-30 06:00:00";"1111406926";"22226514";436781;1
"2019-10-30 06:00:00";"1111406926";"222254596";436781;1
"2019-10-30 06:00:00";"1111406926";"222270828";436781;1
"2019-10-30 06:00:00";"1111536677264842752";"2222143068";436781;1
"2019-10-30 06:00:00";"1111273982168313857";"22222665";436781;1
"2019-10-30 06:00:00";"11112731";"222215308";436781;1
"2019-10-30 06:00:00";"11112731";"222201642";436781;2
"2019-10-30 06:00:00";"11112731";"2222361049";436781;1
"2019-10-30 06:00:00";"11112731";"222253285190537220";436781;1
"2019-10-30 06:00:00";"11112731";"222227846227759104";436781;1
"2019-10-30 06:00:00";"11112731";"222286464462270465";436781;1
"2019-10-30 06:00:00";"111188929";"222215308";436781;1
"2019-10-30 06:00:00";"111188929";"222201642";436781;1
"2019-10-30 06:00:00";"111188929";"222253285190537220";436781;1
"2019-10-30 06:00:00";"111188929";"222227846227759104";436781;1
"2019-10-30 06:00:00";"1111328018";"22225599";436781;1
"2019-10-30 06:00:00";"1111328018";"222294503413309440";436781;1
"2019-10-30 06:00:00";"111180750";"2222908713";436781;1
"2019-10-30 06:00:00";"111180750";"22226514";436781;1
"2019-10-30 06:00:00";"11116514";"222275111";436781;1
"2019-10-30 06:00:00";"111129453";"22226319";436781;1
"2019-10-30 06:00:00";"111175111";"22226514";436781;1
"2019-10-30 06:00:00";"111129382712160256";"2222890216";436781;1
"2019-10-30 06:00:00";"111129382712160256";"2222143068";436781;1
"2019-10-30 06:00:00";"111129382712160256";"222293098";436781;2
"2019-10-30 06:00:00";"111129382712160256";"2222043495";436781;1
"2019-10-30 06:00:00";"111129382712160256";"222205435459125248";436781;1
"2019-10-30 06:00:00";"111105435459125248";"2222890216";436781;1
"2019-10-30 06:00:00";"111105435459125248";"2222143068";436781;1
"2019-10-30 06:00:00";"111105435459125248";"222293098";436781;1
"2019-10-30 06:00:00";"111105435459125248";"2222043495";436781;1
"2019-10-30 06:00:00";"111105435459125248";"222229382712160256";436781;1
"2019-10-30 06:00:00";"111123874086920192";"222278395";436781;1
"2019-10-30 06:00:00";"111123874086920192";"22227057";436781;1
"2019-10-30 06:00:00";"111135979";"222215308";436781;1
"2019-10-30 06:00:00";"111135979";"222201642";436781;1
"2019-10-30 06:00:00";"111135979";"222253285190537220";436781;1
"2019-10-30 06:00:00";"111135979";"222227846227759104";436781;1
"2019-10-30 06:00:00";"111187281149095936";"2222143068";436781;1
"2019-10-30 06:00:00";"111159148319072258";"22222665";436781;1
"2019-10-30 07:00:00";"1111406926";"2222843599";436782;1
"2019-10-30 07:00:00";"1111406926";"22226514";436782;1
"2019-10-30 07:00:00";"111151502";"22225599";436782;1
"2019-10-30 07:00:00";"111151502";"222294503413309440";436782;1
"2019-10-30 07:00:00";"1111536677264842752";"22223581";436782;1
"2019-10-30 07:00:00";"1111536677264842752";"22228321";436782;1
"2019-10-30 07:00:00";"1111019493358407680";"2222933668450750464";436782;1
"2019-10-30 07:00:00";"1111019493358407680";"22228321";436782;1
"2019-10-30 07:00:00";"1111019493358407680";"222280480";436782;1
"2019-10-30 07:00:00";"1111900136";"2222843599";436782;1
"2019-10-30 07:00:00";"1111900136";"22226514";436782;1
"2019-10-30 07:00:00";"11115265";"22225124";436782;1
"2019-10-30 07:00:00";"111193609";"22225599";436782;1
"2019-10-30 07:00:00";"111193609";"222294503413309440";436782;1
"2019-10-30 07:00:00";"1111683923";"22225599";436782;1
"2019-10-30 07:00:00";"1111683923";"222294503413309440";436782;1
"2019-10-30 07:00:00";"1111337131";"22225599";436782;1
"2019-10-30 07:00:00";"1111337131";"222294503413309440";436782;1
"2019-10-30 07:00:00";"1111707534";"22225599";436782;1
"2019-10-30 07:00:00";"1111707534";"222294503413309440";436782;1
"2019-10-30 07:00:00";"111110365";"22228321";436782;1
"2019-10-30 07:00:00";"111110365";"222234352070590464";436782;1
"2019-10-30 07:00:00";"111138700";"2222843599";436782;1
"2019-10-30 07:00:00";"111138700";"22226514";436782;1
"2019-10-30 07:00:00";"111180750";"2222843599";436782;1
"2019-10-30 07:00:00";"111180750";"22226514";436782;1
"2019-10-30 07:00:00";"1111020669";"22222665";436782;1
"2019-10-30 07:00:00";"1111790137";"2222771058";436782;1
"2019-10-30 07:00:00";"111198304";"2222704961";436782;2
"2019-10-30 07:00:00";"111129453";"22226319";436782;1
"2019-10-30 07:00:00";"111192300141707264";"22222665";436782;1
"2019-10-30 07:00:00";"111136586918649856";"222263801";436782;1
"2019-10-30 07:00:00";"111136586918649856";"2222143068";436782;1
"2019-10-30 08:00:00";"1111299202103533569";"22222665";436783;1
"2019-10-30 08:00:00";"1111609213786214402";"22227057";436783;1
"2019-10-30 08:00:00";"1111609213786214402";"222244349";436783;1
"2019-10-30 08:00:00";"1111424262";"222239314";436783;1
"2019-10-30 08:00:00";"1111424262";"222230560560132097";436783;1
"2019-10-30 08:00:00";"1111382703";"222280674";436783;1
"2019-10-30 08:00:00";"1111382703";"222249650";436783;1
"2019-10-30 08:00:00";"1111382703";"222230560560132097";436783;1
"2019-10-30 08:00:00";"111153075";"2222704961";436783;1
"2019-10-30 08:00:00";"111153075";"222217068";436783;1
"2019-10-30 08:00:00";"111153075";"22226514";436783;1
"2019-10-30 08:00:00";"111153075";"222298304";436783;1
"2019-10-30 08:00:00";"111153075";"222275111";436783;1
"2019-10-30 08:00:00";"111153075";"22224390";436783;1
"2019-10-30 08:00:00";"1111977984";"2222704961";436783;1
"2019-10-30 08:00:00";"1111977984";"222217068";436783;1
"2019-10-30 08:00:00";"1111977984";"22226514";436783;1
"2019-10-30 08:00:00";"1111977984";"222275111";436783;1
"2019-10-30 08:00:00";"111114039";"2222890216";436783;1
"2019-10-30 08:00:00";"111141419";"22222665";436783;1
"2019-10-30 08:00:00";"11114390";"2222704961";436783;2
"2019-10-30 08:00:00";"11114390";"222298304";436783;1
"2019-10-30 08:00:00";"111194819415351299";"2222890216";436783;1
"2019-10-30 08:00:00";"111113340";"2222890216";436783;1
"2019-10-30 09:00:00";"1111824541003939841";"222287292";436784;1
"2019-10-30 09:00:00";"1111824541003939841";"222226984";436784;1
"2019-10-30 09:00:00";"1111450291124121604";"22222665";436784;1
"2019-10-30 09:00:00";"11111593";"22222851";436784;1
"2019-10-30 09:00:00";"1111468784";"2222762791";436784;1
"2019-10-30 09:00:00";"111173374";"22222665";436784;1
"2019-10-30 09:00:00";"111193691";"222278395";436784;1
"2019-10-30 09:00:00";"1111099802";"22222665";436784;1
"2019-10-30 09:00:00";"111110560";"22221593";436784;1
"2019-10-30 09:00:00";"111110560";"222229387244376066";436784;1
"2019-10-30 09:00:00";"111167155";"222215308";436784;1
"2019-10-30 09:00:00";"111167155";"222201642";436784;1
"2019-10-30 09:00:00";"111167155";"222253285190537220";436784;1
"2019-10-30 09:00:00";"111167155";"222227846227759104";436784;1
"2019-10-30 09:00:00";"11118980";"222204575";436784;1
"2019-10-30 09:00:00";"11118980";"222299451375751168";436784;1
"2019-10-30 09:00:00";"11118980";"22220970";436784;1
"2019-10-30 09:00:00";"1111039227";"2222436740";436784;1
"2019-10-30 09:00:00";"1111039227";"2222643503";436784;1
"2019-10-30 09:00:00";"1111039227";"2222499264";436784;1
"2019-10-30 09:00:00";"1111039227";"222275396246327296";436784;1
"2019-10-30 09:00:00";"1111047415";"2222843599";436784;1
"2019-10-30 09:00:00";"1111047415";"22226514";436784;1
"2019-10-30 09:00:00";"111140442";"22222665";436784;1
"2019-10-30 09:00:00";"111199049";"222215308";436784;1
"2019-10-30 09:00:00";"111199049";"222201642";436784;1
"2019-10-30 09:00:00";"111199049";"222253285190537220";436784;1
"2019-10-30 09:00:00";"111199049";"222227846227759104";436784;1
"2019-10-30 09:00:00";"111108811470802944";"22222665";436784;1
"2019-10-30 09:00:00";"111115629460271104";"2222704961";436784;1
"2019-10-30 09:00:00";"111157658546360324";"22222665";436784;1
"2019-10-30 09:00:00";"11112553";"222257289";436784;1
"2019-10-30 09:00:00";"11112553";"222204575";436784;1
"2019-10-30 09:00:00";"11112553";"222299451375751168";436784;1
"2019-10-30 09:00:00";"11112553";"22220970";436784;1
"2019-10-30 09:00:00";"111198591450353664";"2222912";436784;1
"2019-10-30 09:00:00";"11113144";"22222665";436784;1
"2019-10-30 09:00:00";"111190516208812033";"22222665";436784;1
"2019-10-30 09:00:00";"111192339";"222249650";436784;1
"2019-10-30 10:00:00";"1111824541003939841";"2222043495";436785;1
"2019-10-30 10:00:00";"1111824541003939841";"2222216464";436785;1
"2019-10-30 10:00:00";"1111824541003939841";"222284526";436785;1
"2019-10-30 10:00:00";"1111992562172858368";"22222665";436785;1
"2019-10-30 10:00:00";"1111466488";"22222665";436785;1
"2019-10-30 10:00:00";"1111217156";"222293098";436785;1
"2019-10-30 10:00:00";"1111217156";"222233327";436785;1
"2019-10-30 10:00:00";"111183587";"2222043495";436785;1
"2019-10-30 10:00:00";"11114123";"22225124";436785;1
"2019-10-30 10:00:00";"11113578";"22227570";436785;1
"2019-10-30 10:00:00";"1111198495";"22222665";436785;1
"2019-10-30 10:00:00";"1111562163";"22222665";436785;1
"2019-10-30 10:00:00";"111192776";"22227302";436785;1
"2019-10-30 10:00:00";"111148001";"2222106552222597120";436785;1
"2019-10-30 10:00:00";"111148001";"2222890216";436785;1
"2019-10-30 10:00:00";"111148001";"2222868194";436785;1
"2019-10-30 10:00:00";"111148001";"222293098";436785;1
"2019-10-30 10:00:00";"111148001";"222200356";436785;1
"2019-10-30 10:00:00";"111148001";"2222043495";436785;1
"2019-10-30 10:00:00";"111148001";"222280703";436785;1
"2019-10-30 10:00:00";"111148001";"222244349";436785;1
"2019-10-30 10:00:00";"111148001";"222228457";436785;1
"2019-10-30 10:00:00";"111148001";"22224596";436785;1
"2019-10-30 10:00:00";"111148001";"222280480";436785;1
"2019-10-30 10:00:00";"11116739";"2222704961";436785;1
"2019-10-30 11:00:00";"1111070113633198082";"222278395";436786;1
"2019-10-30 11:00:00";"1111187595974066177";"2222890216";436786;1
"2019-10-30 11:00:00";"1111187595974066177";"222273066";436786;1
"2019-10-30 11:00:00";"1111187595974066177";"2222143068";436786;1
"2019-10-30 11:00:00";"1111187595974066177";"222219007";436786;1
"2019-10-30 11:00:00";"1111187595974066177";"222299815";436786;1
"2019-10-30 11:00:00";"1111073544890728448";"22225124";436786;1
"2019-10-30 11:00:00";"111161088";"2222991";436786;1
"2019-10-30 11:00:00";"1111753055";"222246802";436786;1
"2019-10-30 11:00:00";"111187292";"222226984";436786;1
"2019-10-30 11:00:00";"111187292";"222234352070590464";436786;1
"2019-10-30 11:00:00";"1111487577";"2222043495";436786;1
"2019-10-30 11:00:00";"1111487577";"2222216464";436786;1
"2019-10-30 11:00:00";"1111945981";"222234352070590464";436786;1
"2019-10-30 11:00:00";"1111525277";"22227736";436786;1
"2019-10-30 11:00:00";"1111525277";"222220812";436786;1
"2019-10-30 11:00:00";"11119117";"22225599";436786;1
"2019-10-30 11:00:00";"111100664623194112";"2222023287";436786;1
"2019-10-30 11:00:00";"111100664623194112";"2222158016";436786;1
"2019-10-30 11:00:00";"111108793006972928";"222214373487714305";436786;1
"2019-10-30 12:00:00";"1111824541003939841";"2222890216";436787;1
"2019-10-30 12:00:00";"1111824541003939841";"2222143068";436787;1
"2019-10-30 12:00:00";"1111824541003939841";"222293098";436787;2
"2019-10-30 12:00:00";"1111824541003939841";"2222043495";436787;1
"2019-10-30 12:00:00";"1111824541003939841";"222279879476772866";436787;1
"2019-10-30 12:00:00";"1111990950";"22222665";436787;1
"2019-10-30 12:00:00";"111147546";"22223836";436787;1
"2019-10-30 12:00:00";"1111018445";"22222665";436787;1
"2019-10-30 12:00:00";"1111558674";"22226514";436787;1
"2019-10-30 12:00:00";"111118587";"22220758";436787;1
"2019-10-30 12:00:00";"11115156";"2222043495";436787;1
"2019-10-30 12:00:00";"11115156";"2222216464";436787;1
"2019-10-30 12:00:00";"1111577189";"2222143068";436787;1
"2019-10-30 12:00:00";"11116032";"22225599";436787;1
"2019-10-30 12:00:00";"11116032";"222294503413309440";436787;1
"2019-10-30 12:00:00";"111112575";"222248847";436787;1
"2019-10-30 12:00:00";"111112575";"222293098";436787;1
"2019-10-30 12:00:00";"111112575";"2222284405";436787;1
"2019-10-30 12:00:00";"111112575";"222278086";436787;1
"2019-10-30 13:00:00";"1111192795662553088";"222248847";436788;1
"2019-10-30 13:00:00";"1111953871532482561";"2222987313";436788;1
"2019-10-30 13:00:00";"1111525940814860288";"2222987313";436788;1
"2019-10-30 13:00:00";"1111218222";"222248847";436788;1
"2019-10-30 13:00:00";"1111078896026390528";"222248847";436788;1
"2019-10-30 13:00:00";"1111876049";"222248847";436788;1
"2019-10-30 13:00:00";"1111914501";"222248847";436788;1
"2019-10-30 13:00:00";"1111092792";"2222424315974479872";436788;1
"2019-10-30 13:00:00";"1111092792";"2222914402";436788;1
"2019-10-30 13:00:00";"1111869175";"222248847";436788;1
"2019-10-30 13:00:00";"11111593";"2222174170";436788;1
"2019-10-30 13:00:00";"11111593";"2222043495";436788;1
"2019-10-30 13:00:00";"11111593";"222204575";436788;1
"2019-10-30 13:00:00";"11111593";"22228321";436788;1
"2019-10-30 13:00:00";"11111593";"222220812";436788;1
"2019-10-30 13:00:00";"11111593";"222255522";436788;1
"2019-10-30 13:00:00";"11111593";"222220524";436788;1
"2019-10-30 13:00:00";"11113103";"222294507";436788;1
"2019-10-30 13:00:00";"11113103";"2222043495";436788;1
"2019-10-30 13:00:00";"11113103";"222220524";436788;1
"2019-10-30 13:00:00";"1111324105";"222248847";436788;1
"2019-10-30 13:00:00";"11117823";"2222143068";436788;1
"2019-10-30 13:00:00";"11117823";"2222987313";436788;1
"2019-10-30 13:00:00";"1111620792";"2222143068";436788;1
"2019-10-30 13:00:00";"1111469114";"2222111069";436788;1
"2019-10-30 13:00:00";"1111469114";"2222752209";436788;1
"2019-10-30 13:00:00";"1111469114";"2222043495";436788;1
"2019-10-30 13:00:00";"111137230";"2222043495";436788;1
"2019-10-30 13:00:00";"111137230";"222204575";436788;1
"2019-10-30 13:00:00";"111151486";"22227823";436788;1
"2019-10-30 13:00:00";"1111962411";"2222043495";436788;1
"2019-10-30 13:00:00";"1111962411";"222204575";436788;1
"2019-10-30 13:00:00";"111193597";"222248847";436788;1
"2019-10-30 13:00:00";"1111787166";"2222043495";436788;1
"2019-10-30 13:00:00";"1111754723";"22227823";436788;1
"2019-10-30 13:00:00";"1111754723";"2222987313";436788;1
"2019-10-30 13:00:00";"111104575";"2222043495";436788;5
"2019-10-30 13:00:00";"111152861";"222248847";436788;1
"2019-10-30 13:00:00";"1111525277";"222220812";436788;1
"2019-10-30 13:00:00";"1111401697";"222248847";436788;1
"2019-10-30 13:00:00";"11112420";"222248847";436788;1
"2019-10-30 13:00:00";"111149677";"222248847";436788;1
"2019-10-30 13:00:00";"111159445";"22222665";436788;1
"2019-10-30 13:00:00";"111199812";"222248847";436788;1
"2019-10-30 13:00:00";"111130291";"22227823";436788;1
"2019-10-30 13:00:00";"1111091448";"2222043495";436788;1
"2019-10-30 13:00:00";"111173938";"22225903";436788;1
"2019-10-30 13:00:00";"111163383";"222248847";436788;1
"2019-10-30 13:00:00";"111101803";"2222043495";436788;1
"2019-10-30 13:00:00";"11112587";"22227823";436788;1
"2019-10-30 13:00:00";"11110726";"222248847";436788;1
"2019-10-30 13:00:00";"111153487";"222248847";436788;1
"2019-10-30 13:00:00";"111133600";"222248847";436788;1
"2019-10-30 13:00:00";"111194310";"2222043495";436788;1
"2019-10-30 13:00:00";"111166941";"222248847";436788;1
"2019-10-30 13:00:00";"11116511";"222248847";436788;1
"2019-10-30 13:00:00";"11112680";"222248847";436788;1
"2019-10-30 13:00:00";"111168861688037376";"222248847";436788;1
"2019-10-30 13:00:00";"111138426424459264";"222248847";436788;1
"2019-10-30 13:00:00";"111186031291748354";"222248847";436788;1
"2019-10-30 13:00:00";"11116603";"2222043495";436788;4
"2019-10-30 13:00:00";"111154226589577216";"2222043495";436788;1
"2019-10-30 13:00:00";"111192193436160000";"2222987313";436788;1
"2019-10-30 13:00:00";"111192193436160000";"222279883";436788;1
"2019-10-30 13:00:00";"111161315508867072";"222248847";436788;1
"2019-10-30 13:00:00";"111161315508867072";"2222143068";436788;1
"2019-10-30 14:00:00";"1111824541003939841";"2222143068";436789;1
"2019-10-30 14:00:00";"1111824541003939841";"222226984";436789;1
"2019-10-30 14:00:00";"1111630114695286785";"222248847";436789;1
"2019-10-30 14:00:00";"1111324792112107520";"222263801";436789;1
"2019-10-30 14:00:00";"1111324792112107520";"22223722";436789;1
"2019-10-30 14:00:00";"1111324792112107520";"22226319";436789;1
"2019-10-30 14:00:00";"1111324792112107520";"22220930";436789;1
"2019-10-30 14:00:00";"1111122974587342848";"222248847";436789;1
"2019-10-30 14:00:00";"1111562549615341569";"2222143068";436789;1
"2019-10-30 14:00:00";"1111562549615341569";"222230560560132097";436789;1
"2019-10-30 14:00:00";"111108790";"2222143068";436789;1
"2019-10-30 14:00:00";"1111398998";"22227823";436789;1
"2019-10-30 14:00:00";"1111398998";"2222143068";436789;1
"2019-10-30 14:00:00";"1111398998";"2222987313";436789;1
"2019-10-30 14:00:00";"11114582";"222248847";436789;1
"2019-10-30 14:00:00";"1111628348";"22227823";436789;1
"2019-10-30 14:00:00";"1111948537";"222248847";436789;1
"2019-10-30 14:00:00";"11111380";"222263801";436789;1
"2019-10-30 14:00:00";"111183587";"22221593";436789;1
"2019-10-30 14:00:00";"111183587";"222278395";436789;1
"2019-10-30 14:00:00";"111183587";"2222043495";436789;1
"2019-10-30 14:00:00";"1111054091";"222278395";436789;1
"2019-10-30 14:00:00";"1111054091";"2222143068";436789;1
"2019-10-30 14:00:00";"1111975438";"22227057";436789;1
"2019-10-30 14:00:00";"1111975438";"222244349";436789;1
"2019-10-30 14:00:00";"1111975438";"22220549";436789;1
"2019-10-30 14:00:00";"1111030544";"22226867";436789;1
"2019-10-30 14:00:00";"111173822";"2222143068";436789;1
"2019-10-30 14:00:00";"1111920194";"22222553";436789;1
"2019-10-30 14:00:00";"1111734569";"2222143068";436789;1
"2019-10-30 14:00:00";"1111734569";"222226984";436789;1
"2019-10-30 14:00:00";"1111420017";"222248847";436789;1
"2019-10-30 14:00:00";"111108917";"222248847";436789;1
"2019-10-30 14:00:00";"1111104761";"222248847";436789;1
"2019-10-30 14:00:00";"1111018395";"22226319";436789;1
"2019-10-30 14:00:00";"111194412";"2222043495";436789;1
"2019-10-30 14:00:00";"111144926";"222248847";436789;1
"2019-10-30 14:00:00";"111179465";"222261712";436789;1
"2019-10-30 14:00:00";"111179465";"2222917376";436789;1
"2019-10-30 14:00:00";"111179465";"222282095";436789;1
"2019-10-30 14:00:00";"111179465";"222285020";436789;1
"2019-10-30 14:00:00";"111179465";"22222665";436789;1
"2019-10-30 14:00:00";"111182267477561344";"2222987313";436789;1
"2019-10-30 14:00:00";"111134352070590464";"222226984";436789;1
"2019-10-30 14:00:00";"11116603";"222220812";436789;1
"2019-10-30 14:00:00";"111131856";"22227396";436789;1
"2019-10-30 14:00:00";"111131856";"22226517";436789;1
"2019-10-30 14:00:00";"111131856";"2222417916";436789;1
"2019-10-30 14:00:00";"111131856";"2222150973";436789;1
"2019-10-30 14:00:00";"111116011805356032";"222248847";436789;1
"2019-10-30 14:00:00";"111137948";"2222987313";436789;1
"2019-10-30 14:00:00";"111184470115155973";"222248847";436789;1
"2019-10-30 14:00:00";"111184470115155973";"222293098";436789;1
"2019-10-30 14:00:00";"111184470115155973";"222294507";436789;1
"2019-10-30 14:00:00";"111184470115155973";"222212575";436789;1
"2019-10-30 14:00:00";"111155948016816128";"222263801";436789;1
"2019-10-30 14:00:00";"111155948016816128";"22223722";436789;1
"2019-10-30 14:00:00";"111155948016816128";"22226319";436789;1
"2019-10-30 14:00:00";"111155948016816128";"22220930";436789;1
"2019-10-30 14:00:00";"111197360538046464";"2222977660035461120";436789;1
"2019-10-30 14:00:00";"111197360538046464";"2222995235154718720";436789;1
"2019-10-30 14:00:00";"111197360538046464";"2222466392877174785";436789;1
"2019-10-30 14:00:00";"111197360538046464";"2222551222526595072";436789;1
"2019-10-30 14:00:00";"111197360538046464";"222237776";436789;1
"2019-10-30 14:00:00";"111197360538046464";"2222695932";436789;1
"2019-10-30 14:00:00";"111197360538046464";"222278395";436789;1
"2019-10-30 14:00:00";"111197360538046464";"2222090799";436789;1
"2019-10-30 14:00:00";"111197360538046464";"222272360260571137";436789;1
"2019-10-30 14:00:00";"111197360538046464";"222212938073440256";436789;1
"2019-10-30 14:00:00";"111197360538046464";"222200074424700929";436789;1
"2019-10-30 14:00:00";"111123265015836673";"222294507";436789;1
"2019-10-30 14:00:00";"111177278052831232";"2222043495";436789;1
"2019-10-30 15:00:00";"1111881402054152192";"2222143068";436790;1
"2019-10-30 15:00:00";"1111881402054152192";"222230560560132097";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"222293679";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"222263801";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"22227823";436790;2
"2019-10-30 15:00:00";"1111824541003939841";"2222143068";436790;7
"2019-10-30 15:00:00";"1111824541003939841";"22226514";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"222230291";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"222267485";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"222235245205831684";436790;1
"2019-10-30 15:00:00";"1111824541003939841";"222217496";436790;1
"2019-10-30 15:00:00";"1111383255354421248";"2222143068";436790;1
"2019-10-30 15:00:00";"1111383255354421248";"222230560560132097";436790;1
"2019-10-30 15:00:00";"1111906810556977152";"22227823";436790;1
"2019-10-30 15:00:00";"1111309299932856320";"22226024";436790;1
"2019-10-30 15:00:00";"1111117836334190593";"222294507";436790;1
"2019-10-30 15:00:00";"1111609020621291522";"222248847";436790;1
"2019-10-30 15:00:00";"1111656692603510784";"22227570";436790;1
"2019-10-30 15:00:00";"1111243499826253824";"22224568";436790;1
"2019-10-30 15:00:00";"111153091";"22224568";436790;1
"2019-10-30 15:00:00";"111193679";"22224568";436790;4
"2019-10-30 15:00:00";"111193679";"222212940";436790;1
"2019-10-30 15:00:00";"1111269555";"222293679";436790;1
"2019-10-30 15:00:00";"111163801";"2222612999";436790;1
"2019-10-30 15:00:00";"11111593";"222268392113848321";436790;1
"2019-10-30 15:00:00";"11112175";"22224568";436790;1
"2019-10-30 15:00:00";"1111737775";"222248847";436790;1
"2019-10-30 15:00:00";"111183587";"2222143068";436790;1
"2019-10-30 15:00:00";"111183587";"222230560560132097";436790;1
"2019-10-30 15:00:00";"11111099";"2222030544";436790;1
"2019-10-30 15:00:00";"111160863";"22223836";436790;1
"2019-10-30 15:00:00";"1111881405";"2222143068";436790;1
"2019-10-30 15:00:00";"1111881405";"222282634";436790;1
"2019-10-30 15:00:00";"111191342";"222226984";436790;1
"2019-10-30 15:00:00";"1111760250";"2222143068";436790;1
"2019-10-30 15:00:00";"1111760250";"222226984";436790;1
"2019-10-30 15:00:00";"111187292";"222268392113848321";436790;1
"2019-10-30 15:00:00";"1111737436";"2222143068";436790;1
"2019-10-30 15:00:00";"1111737436";"222230560560132097";436790;1
"2019-10-30 15:00:00";"1111187450";"2222143068";436790;1
"2019-10-30 15:00:00";"1111150973";"22227396";436790;1
"2019-10-30 15:00:00";"1111150973";"2222734569";436790;1
"2019-10-30 15:00:00";"1111150973";"2222178227";436790;1
"2019-10-30 15:00:00";"1111150973";"22228321";436790;1
"2019-10-30 15:00:00";"1111150973";"222249221572591618";436790;1
"2019-10-30 15:00:00";"1111150973";"222231856";436790;1
"2019-10-30 15:00:00";"1111150973";"22222851";436790;1
"2019-10-30 15:00:00";"1111304543";"22224568";436790;1
